요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
정석이비인후과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 97, 조치원메디컬센터 502호",127.2980437,36.600399
정토한의원,한의원,세종시,410000,세종시,"세종특별자치시 보듬3로 92, 303호 (아름동, 해피라움2상가)",127.2494741,36.5119072
제이와이치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 64, 404호 (새롬동, 세종영광프라자)",127.2509811,36.4866487
제일마취통증의학과의원,의원,세종시,410000,세종시,"세종특별자치시 절재로 194, 604호 (어진동, 세종드림)",127.2624604,36.5082343
제일신경과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 88-1, 2층",127.2986527,36.5997257
제일연합내과의원,의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 62-15, 401호,402(일부)호 (새롬동, 해피라움W)",127.251249,36.486926
제중한의원,한의원,세종시,410000,세종시,"세종특별자치시 조치원읍 조치원로 31-1, (조치원읍)",127.3002061,36.6017793
조치원노인전문병원,요양병원,세종시,410000,세종시,"세종특별자치시  연서면 도신고복로 789-17, 789",127.2378653,36.6130192
종촌제일연합내과의원,의원,세종시,410000,세종시,"세종특별자치시 도움1로 106, 메가시티 610,615-1호 (종촌동)",127.2481238,36.502816
좋은하루 치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 보듬4로 9, 3층 8,9호 (도담동, 도램마을11단지)",127.2600097,36.51388
좋은하루이비인후과의원,의원,세종시,410000,세종시,"세종특별자치시 보듬4로 9, 3층 6,7호 (도담동, 도램마을11단지)",127.2600097,36.51388
중앙소아청소년과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2257, 판타지타워 404, 405호 (대평동)",127.2780049,36.4726172
중앙외과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내4길 3, 3",127.2992377,36.5974315
중앙의원,의원,세종시,410000,세종시,"세종특별자치시 전의면 읍내길 20, (전의면)",127.20444,36.6811012
지에프정형외과의원,의원,세종시,410000,세종시,"세종특별자치시 달빛로 43, 3층 (종촌동, 금강빌딩)",127.2500259,36.5027235
참좋아치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 보듬3로 143, 304,305,306호 (아름동, 대영프라자)",127.2436211,36.5116275
참좋은서울아산내과의원,의원,세종시,410000,세종시,"세종특별자치시 다정중앙로 58, 다정메디프라자 5층 502~505호 (다정동)",127.2492274,36.495625
첫마을치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 한누리대로 165, 세종메디피아 302,303호 (나성동)",127.2620398,36.4799392
청담와이즈의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 499, 청암빌딩 403호 (어진동)",127.2611239,36.5080759
청심당한의원,한의원,세종시,410000,세종시,"세종특별자치시 남세종로 454, 403호 (보람동, 강남제일타워)",127.2897062,36.477252
초목한의원,한의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 55, 201호 (새롬동, 행운빌딩)",127.250338,36.4857521
최진웅치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 122, 메가박스(외 1필지 세종시네마 1동) 204호",127.2981452,36.6028724
최훈내과의원,의원,세종시,410000,세종시,"세종특별자치시 보듬3로 91, 303.304호 (아름동, 해피라움4)",127.2495907,36.5113452
코끼리마취통증의학과의원,의원,세종시,410000,세종시,"세종특별자치시 보듬3로 150, 아름 행복타워 502호 (아름동)",127.2430055,36.5122628
코끼리소아청소년과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2012, 코끼리타워 401호,402호 (소담동)",127.2998473,36.4853119
코알이비인후과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2018, 사이언스타운 4층 403~406호 (소담동)",127.2993632,36.4847414
크로바내과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 253, 606~607호 (나성동, 에스빌딩)",127.2572291,36.4868089
크리미의원,의원,세종시,410000,세종시,"세종특별자치시 다정중앙로 46, 2층 (다정동)",127.2493067,36.494472
클레르피부과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 1820, 왕관빌딩 401,402,403-1호 (반곡동)",127.3127124,36.4981376
킹세종 이비인후과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 492, 청암빌딩 303,304호 (어진동)",127.2622919,36.5073947
태이재한의원,한의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2009, 펠리체타워2 203호 (소담동)",127.3006829,36.4849314
태화당한의원,한의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 98, (조치원읍)",127.2986031,36.6005673
트리니움여성병원,병원,세종시,410000,세종시,"세종특별자치시 한누리대로 1934, 메인타워 (반곡동)",127.3035316,36.4916038
패밀리치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 달빛로 47, 301호 (종촌동, 종촌파크프라자)",127.2499068,36.5031568
퍼스트아이소아청소년과의원,의원,세종시,410000,세종시,"세종특별자치시 갈매로 740, 201~207호 (해밀동)",127.2717978,36.5261395
퍼스트한의원,한의원,세종시,410000,세종시,"세종특별자치시 나성북로 30, 퍼스트원 628,629,630,631호 (나성동)",127.2602452,36.4890738
평강한의원,한의원,세종시,410000,세종시,"세종특별자치시 연기면 당산로 121, 2층",127.2768913,36.5446994
평화당한의원,한의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 47, 304호 (새롬동, 세움빌딩)",127.250789,36.4850028
플러스치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 조치원읍 허만석로 60-1, (플러스타운 A동 201호)",127.2981251,36.5866994
핑크유외과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 492, 청암홈빌딩 501~504호 (어진동)",127.2622919,36.5073947
하나로내과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 102, 1,2층",127.2984244,36.6009557
하나의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 조치원로 42, 1층",127.3015029,36.6014752
하늘소아청소년과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 1820, 왕관빌딩 314-2,315,404,405-1호 (반곡동)",127.3127124,36.4981376
하얀치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 조치원읍 조치원로 30, (조치원읍)",127.3000126,36.6013511
한마음의원,의원,세종시,410000,세종시,"세종특별자치시 부강면 부강4길 10, (부강면)",127.3675392,36.5289674
한마음효요양병원,요양병원,세종시,410000,세종시,"세종특별자치시 조치원읍 금이로 53-11, (조치원읍)",127.2831172,36.6328463
한사랑메디칼의원,의원,세종시,410000,세종시,"세종특별자치시 누리로 106, 302호 (한솔동, 송원프라자)",127.2526343,36.4798521
한사랑산부인과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 122, (세종시네마 1동 301호, 302호, 303호, 304호,305호)",127.2981452,36.6028724
한사랑의원,의원,세종시,410000,세종시,"세종특별자치시 도움1로 106, 메가시티 501,505,506,507호 (종촌동)",127.2481238,36.502816
한솔퍼스트치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 62-15, 201호 (새롬동, 해피라움W)",127.251249,36.486926
한솔한의원,한의원,세종시,410000,세종시,"세종특별자치시 누리로 110, 403,404호 (한솔동)",127.2530938,36.4799247
해들한의원,한의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2265, 세종메디컬센터 302,303호 (대평동)",127.2771921,36.4720981
햇님한의원,한의원,세종시,410000,세종시,"세종특별자치시 소담1로 16, 지엘플렉스2 302호 (소담동)",127.3011073,36.4845761
행복경희한의원,한의원,세종시,410000,세종시,"세종특별자치시 고운서길 10, 303호 (고운동, 대현빌딩)",127.2352035,36.5055389
행복한의원,한의원,세종시,410000,세종시,"세종특별자치시 장군면 장척로 405-2, (장군면)",127.2055491,36.4974488
허브연합내과의원,의원,세종시,410000,세종시,"세종특별자치시 해밀3로 51, 스카이허브 303,304호 (해밀동)",127.2650247,36.5290997
허브힐한의원,한의원,세종시,410000,세종시,"세종특별자치시 해밀3로 51, 스카이허브 3층 301호 (해밀동)",127.2650247,36.5290997
현가한의원,한의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내10길 12, 2층",127.2990548,36.6002343
현대정형외과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 63, 2층",127.2985575,36.5976869
홍은표외과의원,의원,세종시,410000,세종시,"세종특별자치시 조치원읍 새내로 122, 메가박스 210~212호",127.2981452,36.6028724
화이트부부치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 도움1로 108, 410.411호 (종촌동, 몰리브)",127.247577,36.5026384
화인마취통증의학과의원,의원,세종시,410000,세종시,"세종특별자치시 한누리대로 249, 에스제이타워 508,509호 (나성동)",127.2574385,36.4864392
황실치과의원,치과의원,세종시,410000,세종시,"세종특별자치시 한누리대로 2281, SM메디컬센터 410호 (대평동)",127.2759102,36.4712866
황용보건진료소,보건진료소,세종시,410000,세종시,"세종특별자치시  금남면 금남구즉로 487, (금남면)",127.3295508,36.480277
힘내라신경외과의원,의원,세종시,410000,세종시,"세종특별자치시 새롬중앙로 67, 503호,504호,505호,506호 (새롬동, 오렌지빌딩)",127.2502282,36.4868892
