요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
수부부치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 연향1로 55, 201호 (연향동)",127.5213181,34.9461564
수북한의원,한의원,전남,360008,담양군,"전라남도 담양군 수북면 한수동로 554, (수북면)",126.931554,35.3015661
수생당한의원,한의원,전남,360400,순천시,"전라남도 순천시 호남길 60, (영동)",127.4808925,34.9545332
수석치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 중동로 91, 2층 (중동)",127.6986077,34.9413843
수성치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 예향로 3811, (이창동)",126.7134022,34.9948835
수연의원,의원,전남,360300,목포시,"전라남도 목포시 송림로 73, 2층 (용해동)",126.4051514,34.8058393
수연합의원,의원,전남,360700,광양시,"전라남도 광양시 사동로 182, 2층 (마동)",127.6901248,34.9545248
수요양병원,요양병원,전남,360700,광양시,"전라남도 광양시 광양읍 덕산4길 35-4, (광양읍)",127.5622829,34.9685131
수이비인후과의원,의원,전남,360400,순천시,"전라남도 순천시 중앙로 67, 3층 (저전동)",127.4835143,34.9516326
수일침한의원,한의원,전남,360500,여수시,"전라남도 여수시 흥국로 13, 2층 (학동)",127.664184,34.7637275
수치과의원,치과의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 13, 3층",126.2634294,34.4794003
수치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 여서1로 87, (여서동)",127.70649,34.7542121
수한의원,한의원,전남,360017,장성군,"전라남도 장성군 장성읍 영천로 127, (장성읍)",126.7809161,35.2971298
수한의원,한의원,전남,360400,순천시,"전라남도 순천시 왕궁길 60, (조례동)",127.5322437,34.9562046
순정병원,병원,전남,360400,순천시,"전라남도 순천시 해룡면 지봉로 372-3, 순정병원",127.5339599,34.946966
순창한의원,한의원,전남,360008,담양군,"전라남도 담양군 담양읍 객사2길 7, (담양읍)",126.9824894,35.3226408
순천 킴치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 백강로 367, 5층 (조례동)",127.5209197,34.9662856
순천365여성의원,의원,전남,360400,순천시,"전라남도 순천시 팔마로 212, 5층 (풍덕동)",127.5090508,34.9405169
순천365치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 해룡면 순광로 234-9, 씨에스컨티넨탈 가동 3층",127.5452672,34.9635348
순천교도소부속의원,의원,전남,360400,순천시,"전라남도 순천시 서면 백강로 790, (서면)",127.4990961,34.9924715
순천기독의원,의원,전남,360400,순천시,"전라남도 순천시 매산길 11, (매곡동)",127.4823308,34.9576682
순천다인치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 조례1길 3, 신협 2층 (조례동)",127.5220308,34.9606857
순천동강의원,의원,전남,360400,순천시,"전라남도 순천시 고지1길 4, 2층 (가곡동)",127.4845828,34.9800789
순천드림치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 연향번영길 102, (연향동)",127.5183246,34.9511359
순천로뎀의원,의원,전남,360400,순천시,"전라남도 순천시 조례못등길 21, (조례동)",127.5270704,34.9537417
순천마디척의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 317, 3층 (조례동)",127.5183727,34.9541238
순천미르치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 연향번영길 118, 미르치과병원 (연향동)",127.5187525,34.9522945
순천백세한의원,한의원,전남,360400,순천시,"전라남도 순천시 신월큰길 41, 2층 (조례동, 순천마트)",127.5166622,34.9606006
순천사랑치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 봉화2길 86, (조례동)",127.5182781,34.9601413
순천생협요양병원,요양병원,전남,360400,순천시,"전라남도 순천시 봉화로 62,  (조곡동)",127.4971222,34.9563869
순천성모의원,의원,전남,360400,순천시,"전라남도 순천시 성남뒷길 21, (인제동)",127.4908303,34.94547
순천센텀병원,병원,전남,360400,순천시,"전라남도 순천시 백연길 100,  (조례동)",127.5322769,34.9535047
순천센트럴의원,의원,전남,360400,순천시,"전라남도 순천시 백강로 367, 6층 (조례동)",127.5209197,34.9662856
순천수치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 중앙로 353, 2층 (가곡동)",127.4824838,34.9771834
순천스마트치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 신월큰길 7, 나동 6층 (조례동)",127.5203313,34.9604789
순천시보건소,보건소,전남,360400,순천시,"전라남도 순천시 중앙로 232, (석현동, 순천시문화건강센터)",127.4860401,34.9668065
순천신경외과의원,의원,전남,360400,순천시,"전라남도 순천시 중앙로 21, (저전동)",127.4863001,34.9482288
순천안과의원,의원,전남,360400,순천시,"전라남도 순천시 중앙로 54, 2,3층 (장천동)",127.4844767,34.9506923
순천에스병원,병원,전남,360400,순천시,"전라남도 순천시 용당삼산로 11-0,  (용당동)",127.4898463,34.9728684
순천에스치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 조례2길 4, 5층 501호 (조례동)",127.5222815,34.9636199
순천우리병원,병원,전남,360400,순천시,"전라남도 순천시 이수로 291,  (조례동)",127.5160041,34.9526177
순천원치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 왕지5길 15, 2층 (왕지동)",127.5240182,34.972217
순천은병원,정신병원,전남,360400,순천시,"전라남도 순천시 낙안면 읍성로 302, (낙안면)",127.3245705,34.9130565
순천정신건강의학과의원,의원,전남,360400,순천시,"전라남도 순천시 중앙로 119-1, (중앙동)",127.4839248,34.9563759
순천정원요양병원,요양병원,전남,360400,순천시,"전라남도 순천시 중앙초등길 10-0,  1동 (풍덕동)",127.4991467,34.945205
순천제일의원,의원,전남,360400,순천시,"전라남도 순천시 장평로 53, 2층 (인제동)",127.4938375,34.9445679
순천중앙병원,종합병원,전남,360400,순천시,"전라남도 순천시 장명로 5,  (장천동)",127.4844458,34.9514574
순천탑의원,의원,전남,360400,순천시,"전라남도 순천시 비봉2길 5, 2~3층 (조례동)",127.5214411,34.9719338
순천탑치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 왕궁길 25, 4층 (조례동)",127.5322292,34.9544224
순천하나병원,병원,전남,360400,순천시,"전라남도 순천시 팔마로 215, (덕암동)",127.5098723,34.9405848
순천한의원,한의원,전남,360400,순천시,"전라남도 순천시 중앙로 122, (중앙동)",127.4843606,34.9564447
순천현대의원,의원,전남,360400,순천시,"전라남도 순천시 우석로 98, 2층 (남정동)",127.4887266,34.9374325
순천효자마취통증의학과의원,의원,전남,360400,순천시,"전라남도 순천시 순광로 14, 4층 (조례동)",127.522948,34.9545245
순천희망병원,병원,전남,360400,순천시,"전라남도 순천시 중앙로 4,  (장천동)",127.4879535,34.947317
숨이편한내과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 매안로 143, 2층 1~2호",127.5500874,34.935519
스노우의원,의원,전남,360500,여수시,"전라남도 여수시 시청로 15, 3동 (학동)",127.6624931,34.7631666
스마일치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 무선중앙로 67, 2층 (선원동)",127.6513197,34.7728003
스마일치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 용당삼산로 18, 4층 402호 (용당동)",127.4901441,34.9734659
스마트 신경외과의원,의원,전남,360400,순천시,"전라남도 순천시 중앙로 314, 2~3층 (가곡동)",127.4828206,34.9735975
스마트유치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 공영로 59, 4층 (중동)",127.6957653,34.9361204
스위트플로리스여성의원,의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악3로 56, 4층 402호",126.4606986,34.810509
스카이예스이비인후과의원,의원,전남,360400,순천시,"전라남도 순천시 조례1길 10-27, 2층 (조례동)",127.5219915,34.9596292
승주보건지소,보건지소,전남,360400,순천시,"전라남도 순천시 승주읍 승평길 15, 15",127.3732684,35.019316
시민한의원,한의원,전남,360700,광양시,"전라남도 광양시 광양읍 희양현로 71, (광양읍)",127.5905132,34.9749863
시엘미의원,의원,전남,360200,나주시,"전라남도 나주시 빛가람로 685, 601,602호 (빛가람동)",126.7866636,35.0215185
시엘행복한치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 빛가람로 685, 6층 602,603호 (빛가람동)",126.7866636,35.0215185
시원한마디의원,의원,전남,360500,여수시,"전라남도 여수시 충무1길 14, 3층 (충무동)",127.7300987,34.7406516
시종김의원,의원,전남,360015,영암군,"전라남도 영암군 시종면 쌍구길 21-1, (시종면)",126.6074457,34.8680209
시종면보건지소,보건지소,전남,360015,영암군,"전라남도 영암군 시종면 내동중앙로 41, (시종보건지소)",126.6070278,34.8685963
시종원광한의원,한의원,전남,360015,영암군,"전라남도 영암군 시종면 쌍구길 6, (시종면)",126.6089358,34.8687716
시종현대치과의원,치과의원,전남,360015,영암군,"전라남도 영암군 시종면 쌍구길 6, (시종면)",126.6089358,34.8687716
시카고치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 팔마로 43, 1층 (풍덕동)",127.4931781,34.9466145
시티가정의학과의원,의원,전남,360200,나주시,"전라남도 나주시 남평읍 남평1로 23, (남평읍)",126.8401642,35.0470301
시티치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 공영로 72, 2층 (중동)",127.696928,34.9356987
신광보건지소,보건지소,전남,360020,함평군,"전라남도 함평군 신광면 신광중앙길 84, 84",126.4969744,35.1545194
신내과의원,의원,전남,360400,순천시,"전라남도 순천시 팔마로 14-1, (장천동)",127.4899525,34.9464513
신노화의원,의원,전남,360016,완도군,"전라남도 완도군 노화읍 노화로 847-1, (노화읍)",126.572414,34.1769588
신대상쾌한이비인후과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 67, (해룡면)",127.5461981,34.9344733
신대생생한의원,한의원,전남,360400,순천시,"전라남도 순천시 해룡면 신대3길 2, 4층",127.5494077,34.9342953
신대성모안과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 67, 4층",127.5461981,34.9344733
신대온누리병원,병원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 97-0,  2,6~7층",127.5500227,34.9335929
신대치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 해룡면 신대로 117, 117",127.5487249,34.9342098
신대피부과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 67, 5층",127.5461981,34.9344733
신방보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 현산면 백방산길 142, (신방보건진료소)",126.5385696,34.4379642
신북면보건지소,보건지소,전남,360015,영암군,"전라남도 영암군 신북면 간은정로 57-13, 57",126.6958355,34.8899663
신북의원,의원,전남,360015,영암군,"전라남도 영암군 신북면 예향로 2540, ()",126.6900821,34.8878127
신북중앙한의원,한의원,전남,360015,영암군,"전라남도 영암군 신북면 예향로 2538, ()",126.6900801,34.8875425
신성리보건진료소,보건진료소,전남,360022,화순군,"전라남도 화순군 도곡면 이문동길 25, (신성리보건진료소)",126.8995849,35.009602
신세계마취통증의학과의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 164, (여서동)",127.6999167,34.747921
신세계신경외과의원,의원,전남,360015,영암군,"전라남도 영암군 영암읍 남문로 62-1, (영암읍)",126.7020785,34.7961043
신세계연합의원,의원,전남,360700,광양시,"전라남도 광양시 광장로 70, 2동 2층 201호 (중동, 성호2차아파트상가)",127.6906807,34.9332431
신세계의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 178, 5층 (신하빌딩)",126.5014363,35.275885
신세계치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 수문로 8, 3층 (대안동)",126.3852213,34.7916198
신세계치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 박람회길 38, 2층 (덕충동)",127.7437948,34.7526966
신세계치과의원,치과의원,전남,360018,장흥군,"전라남도 장흥군 관산읍 관산로 96-1, (관산읍)",126.9383215,34.5638051
신안군 임자면 재원도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 임자면 재원길 23-10, (임자면)",126.028462,35.0865725
신안군 흑산면 만재도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 흑산면 만재도길 88-1, (흑산면)",125.4689293,34.2082783
신안군공립요양병원,요양병원,전남,360012,신안군,"전라남도 신안군 압해읍 구항길 92-50, (압해읍)",126.3137863,34.8532293
신안군보건소,보건소,전남,360012,신안군,"전라남도 신안군 압해읍 천사로 1004, (압해읍)",126.351124,34.833626
신안의원,의원,전남,360012,신안군,"전라남도 신안군 지도읍 해제지도로 1310-1, (지도읍)",126.2045988,35.0593248
신안인한의원,한의원,전남,360012,신안군,"전라남도 신안군 비금면 서남문로 774, (비금면)",125.9301187,34.7538374
신양수내과의원,의원,전남,360002,고흥군,"전라남도 고흥군 고흥읍 여산당촌길 7, 상가 2층",127.2822474,34.607435
신언수내과의원,의원,전남,360400,순천시,"전라남도 순천시 연향중앙상가길 29, (연향동)",127.5201407,34.9510509
신우치과병원,치과병원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악3로 50, (삼향읍)",126.4606714,34.8099707
신우치과의원,치과의원,전남,360008,담양군,"전라남도 담양군 담양읍 천변7길 25, 1동 1-2층",126.9830761,35.3153873
신월보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 월등면 월등로 360, (월등면)",127.363175,35.0875487
신율리보건진료소,보건진료소,전남,360022,화순군,"전라남도 화순군 동복면 신율길 15, (동복 보건진료소)",127.1321016,35.0929593
신의면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 신의면 신의로 661, 661",126.088421,34.5848539
신전보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 낙안면 금산신전길 17, (낙안면)",127.353227,34.9473796
신정보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 송지면 독고개길 3, (신정보건진료소)",126.5329951,34.4143047
신치과의원,치과의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 5, (진도읍)",126.2635548,34.4786652
신치과의원,치과의원,전남,360010,보성군,"전라남도 보성군 벌교읍 채동선로 228-2, (벌교읍)",127.3446599,34.8424081
신태호이비인후과의원,의원,전남,360500,여수시,"전라남도 여수시 통제영2길 8-1, (교동)",127.7330602,34.7408732
신통은혜의원,의원,전남,360500,여수시,"전라남도 여수시 새터로 64, 2,3층 (신기동)",127.6743099,34.7615251
신통의원,의원,전남,360300,목포시,"전라남도 목포시 청호로 98, 1~2층 (산정동)",126.379388,34.801328
신포보건진료소,보건진료소,전남,360015,영암군,"전라남도 영암군 미암면 잿등로 13-5, (미암면)",126.5429724,34.6991521
신학보건진료소,보건진료소,전남,360015,영암군,"전라남도 영암군 시종면 신학1로 9, (시종면)",126.5939149,34.8313663
신화식내과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 225, (영광읍)",126.5066397,35.2758662
실로암한의원,한의원,전남,360008,담양군,"전라남도 담양군 담양읍 천변7길 25, 제1동 1층",126.9830761,35.3153873
심미치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 백년대로 325, (상동)",126.422867,34.8053468
심병수신경외과의원,의원,전남,360500,여수시,"전라남도 여수시 문수로 84, (문수동)",127.7043983,34.754113
심재영의원,의원,전남,360014,영광군,"전라남도 영광군 홍농읍 홍농로 463, (홍농읍)",126.4467196,35.3957299
심재환치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 동문로 9, 3,4층 (중앙동)",127.7362906,34.7408976
심정형외과의원,의원,전남,360300,목포시,"전라남도 목포시 호남로 69-1, 1,2,3층 (호남동)",126.3864375,34.7942417
심정형외과의원,의원,전남,360008,담양군,"전라남도 담양군 담양읍 지침6길 20, (담양읍)",126.9853351,35.3151844
쌍지보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 상사면 쌍지길 6, (보건소)",127.4137012,34.932278
씨에스나무병원,병원,전남,360500,여수시,"전라남도 여수시 도원로 164-1,  (안산동)",127.6493055,34.7606281
아나파적맥통증의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 315, (조례동)",127.5181705,34.9538071
아나파한방병원,한방병원,전남,360400,순천시,"전라남도 순천시 순광로 11-0, 아나파한방병원",127.5223493,34.9550121
아라이비인후과의원,의원,전남,360500,여수시,"전라남도 여수시 시청로 19, 우리빌딩 3층 (학동)",127.6625926,34.7634262
아랫장치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 강남로 3, 2층 (풍덕동, 흥농종묘사)",127.4937394,34.9467046
아루카 치과의원,치과의원,전남,360008,담양군,"전라남도 담양군 담양읍 추성로 1315, 2층",126.9818827,35.3201791
아름79치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 문수로 106, 2층 (문수동)",127.7061848,34.7548259
아름다운요양병원,요양병원,전남,360300,목포시,"전라남도 목포시 백년대로 267, 267",126.4174723,34.8027839
아름다운치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 소호로 659, 3층 (안산동, 부영상가)",127.6556821,34.760777
아름다운피부과의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 317, 4층 (조례동)",127.5183727,34.9541238
아름다운한의원,한의원,전남,360010,보성군,"전라남도 보성군 벌교읍 채동선로 220, (벌교읍)",127.3440195,34.8421885
아름신경외과의원,의원,전남,360300,목포시,"전라남도 목포시 용해지구로 11, 3층 (용해동)",126.3981273,34.8169719
아산사회복지재단 보성아산병원,병원,전남,360010,보성군,"전라남도 보성군 미력면 가평길 36-17, (미력면)",127.1045625,34.7758583
아이누리한의원,한의원,전남,360400,순천시,"전라남도 순천시 해룡면 매안로 145, 2층 202호",127.5498379,34.9355829
아이비치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 순광로 14, (조례동)",127.522948,34.9545245
아이빛나어린이치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 사동로 149, 201호 (마동)",127.6875675,34.9529978
아이안과의원,의원,전남,360200,나주시,"전라남도 나주시 예향로 3819, (이창동)",126.713957,34.9952222
아이안과의원,의원,전남,360200,나주시,"전라남도 나주시 영산로 5426, 4층 (성북동, 부림판넬)",126.7220212,35.0355449
아이앤맘한의원,한의원,전남,360400,순천시,"전라남도 순천시 신월큰길 32, (조례동)",127.5183971,34.960818
아이쿱구례의원,의원,전남,360006,구례군,"전라남도 구례군 용방면 용산로 107-59, (용방면)",127.412862,35.2728288
아이쿱구례한의원,한의원,전남,360006,구례군,"전라남도 구례군 용방면 용산로 107-59, 1층",127.412862,35.2728288
아이튼튼연합소아청소년과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 신대로 116, 2층",127.5492268,34.9338059
아이틴주니어치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 해룡면 신대로 118, 4층 402호",127.5493236,34.9340763
안도보건진료소,보건진료소,전남,360500,여수시,"전라남도 여수시 남면 안도해변길 49-7, 49",127.8054667,34.4870278
안명웅성형외과의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 317, (조례동)",127.5183727,34.9541238
안병현이비인후과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 중앙로 95, 3층",126.991919,35.060644
안석호치과의원,치과의원,전남,360017,장성군,"전라남도 장성군 장성읍 영천로 151, (장성읍)",126.7813561,35.2991893
안재수내과의원,의원,전남,360500,여수시,"전라남도 여수시 여서1로 73, (여서동)",127.7051752,34.7534434
안좌면반월도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 안좌면 반월도길 211, (안좌면)",126.1037719,34.7001866
안좌면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 안좌면 김환기길 3-2, (안좌면)",126.1251961,34.7538492
안좌면자라도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 안좌면 자라도길 16, (안좌면)",126.1692543,34.6899587
알리바바한의원,한의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 67, (해룡면)",127.5461981,34.9344733
알파치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 동문로 62, (관문동)",127.7409751,34.7423751
암태면당사도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 암태면 당사도길 156-30, (암태면)",126.177356,34.8855573
암태면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 암태면 승봉로 38, (암태면)",126.1101245,34.8261941
암태면추포도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 암태면 승봉로 491, (암태면)",126.0659197,34.8128154
압구정앤의원,의원,전남,360300,목포시,"전라남도 목포시 섶나루길 126, 4층 (상동)",126.4191739,34.8109786
압해면가란도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 압해읍 가란길 168, 168",126.3658984,34.8740197
압해면고이도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 압해읍 고이길 34, (압해읍)",126.2869225,34.9599245
압해면매화도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 압해읍 대동길 6-1, 매화도보건진료소",126.2407569,34.9188745
압해면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 압해읍 압해로 882, (압해읍)",126.3125068,34.8655523
압해연합의원,의원,전남,360012,신안군,"전라남도 신안군 압해읍 압해로 871-3, (압해읍)",126.3136595,34.8646009
압해치과의원,치과의원,전남,360012,신안군,"전라남도 신안군 압해읍 압해로 866, (압해읍)",126.314293,34.864902
압해한의원,한의원,전남,360012,신안군,"전라남도 신안군 압해읍 압해로 861, (압해읍)",126.3145088,34.8645009
앵남리보건진료소,보건진료소,전남,360022,화순군,"전라남도 화순군 화순읍 앵무동길 7, (앵남리보건지소)",126.9092993,35.0535597
약손한의원,한의원,전남,360021,해남군,"전라남도 해남군 황산면 시등로 85-1, (황산면)",126.4348343,34.5761013
약손한의원,한의원,전남,360006,구례군,"전라남도 구례군 구례읍 로터리길 11, (구례읍)",127.4658537,35.2091275
약수한방병원,한방병원,전남,360300,목포시,"전라남도 목포시 옥암로 190-0,  (석현동)",126.4219582,34.8152367
양내과의원,의원,전남,360009,무안군,"전라남도 무안군 무안읍 면성1길 113, 2층",126.4740983,34.9879067
양정보건진료소,보건진료소,전남,360020,함평군,"전라남도 함평군 월야면 갈동길 25, 25",126.6304145,35.1638673
양지의원,의원,전남,360012,신안군,"전라남도 신안군 지도읍 해제지도로 1250, (지도읍)",126.2099971,35.0594705
양지의원,의원,전남,360016,완도군,"전라남도 완도군 완도읍 개포로114번길 37-10, 37",126.7457142,34.3186013
양지의원,의원,전남,360400,순천시,"전라남도 순천시 팔마로 205, 10층 (덕암동)",127.5093028,34.9414039
어불보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 송지면 어불길 40-15, (어불보건진료소)",126.4726437,34.3391386
어왕보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 주암면 한동길 100, (어왕보건진료소)",127.2283761,35.0954596
어치보건진료소,보건진료소,전남,360700,광양시,"전라남도 광양시 진상면 백학로 531, (진상면)",127.6862317,35.0579699
엄다보건지소,보건지소,전남,360020,함평군,"전라남도 함평군 엄다면 엄다길 55, (엄다면)",126.516158,35.0100865
엄옥철치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 산정로 159, (산정동)",126.3922967,34.8026776
에덴산부인과의원,의원,전남,360300,목포시,"전라남도 목포시 청호로 143, 2~3층 (산정동)",126.3754975,34.8042051
에벤에셀치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 순광로 6, 4층 (조례동)",127.5219357,34.9542948
에이스 비뇨기과의원,의원,전남,360300,목포시,"전라남도 목포시 백년대로 304, (상동, 5,6층 일부)",126.4210695,34.8037227
에이스의원,의원,전남,360500,여수시,"전라남도 여수시 시청로 23, 2층 (학동, 동양빌라)",127.662496,34.763791
에코이비인후과의원,의원,전남,360200,나주시,"전라남도 나주시 빛가람로 676, 4층 405,406호 (빛가람동, 씨티원빌딩)",126.7855406,35.0208051
엑스포제일의원,의원,전남,360500,여수시,"전라남도 여수시 동문로 116, 2층 (공화동)",127.7437117,34.7465638
엔에이치미래아동병원,병원,전남,360200,나주시,"전라남도 나주시 중야2길 29-0,  (빛가람동)",126.7846261,35.0171338
여도연합의원,의원,전남,360500,여수시,"전라남도 여수시 좌수영로 676, (봉계동)",127.6944057,34.7837099
여도치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 좌수영로 678, 2층 (봉계동)",127.6942416,34.7837342
여서정신건강의학과의원,의원,전남,360500,여수시,"전라남도 여수시 문수로 16-1, (문수동)",127.6996055,34.7498616
여수가온병원,병원,전남,360500,여수시,"전라남도 여수시 좌수영로 251-0,  (오림동)",127.7175283,34.757108
여수강남요양병원,요양병원,전남,360500,여수시,"전라남도 여수시 진남로 15, (충무동)",127.7300257,34.7430532
여수드림내과의원,의원,전남,360500,여수시,"전라남도 여수시 동문로 60, (관문동)",127.7409158,34.7421923
여수마디정형외과의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 156-1, 3층 (여서동)",127.6989867,34.7479758
여수맑은정신건강의학과의원,의원,전남,360500,여수시,"전라남도 여수시 망마로 39, 4층 (학동)",127.6671693,34.759745
여수메카미의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 807, (서교동)",127.7268015,34.740228
여수백병원,병원,전남,360500,여수시,"전라남도 여수시 여서1로 50,  (여서동)",127.7033674,34.7520043
여수비뇨의학과의원,의원,전남,360500,여수시,"전라남도 여수시 좌수영로 1, 3층 (서교동)",127.7274785,34.7407408
여수사랑의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 553, (신월동)",127.7078779,34.723934
여수산부인과의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 805, (서교동)",127.7265971,34.740064
여수삼성의원,의원,전남,360500,여수시,"전라남도 여수시 여서1로 80, 2층 (여서동)",127.7062087,34.7535456
여수센텀정형외과의원,의원,전남,360500,여수시,"전라남도 여수시 시청로 15, 4층 (학동)",127.6624931,34.7631666
여수속편한내과의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 164-1, 4층 (여서동)",127.7000508,34.7480041
여수시립요양병원,요양병원,전남,360500,여수시,"전라남도 여수시 둔덕5길 29,  (둔덕동)",127.699075,34.76455
여수시보건소,보건소,전남,360500,여수시,"전라남도 여수시 시청서4길 47, (학동)",127.6604011,34.7593214
여수신세계안과의원,의원,전남,360500,여수시,"전라남도 여수시 여서1로 7, (여서동)",127.7002051,34.7494474
여수연합안과의원,의원,전남,360500,여수시,"전라남도 여수시 중앙로 31, 1,2,5층 (충무동)",127.7310974,34.7405399
여수연합의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 160, (여서동)",127.6992243,34.7477627
여수연합치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 충무1길 12, 2층 (충무동)",127.7303862,34.7407227
여수연합한의원,한의원,전남,360500,여수시,"전라남도 여수시 시청로 34, 201호 (학동)",127.6633397,34.764728
여수일등한의원,한의원,전남,360500,여수시,"전라남도 여수시 버드나무길 1-1, (서교동)",127.7275201,34.7401558
여수잘보는한의원,한의원,전남,360500,여수시,"전라남도 여수시 진남로 18, 1,2층 (충무동)",127.7298604,34.7426159
여수전남병원,종합병원,전남,360500,여수시,"전라남도 여수시 좌수영로 49,  (광무동)",127.728018,34.7450673
여수정형외과의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 756, (봉산동)",127.7225681,34.7372001
여수제일의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 655, A동 201,202,203-1호 (국동, 서희스타힐스상가)",127.7159916,34.7308082
여수중앙병원,병원,전남,360500,여수시,"전라남도 여수시 둔덕2길 6-3,  (미평동)",127.7022537,34.7673587
여수즐거운치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 망마로 49, (신기동)",127.6681905,34.7593083
여수플러스연합의원,의원,전남,360500,여수시,"전라남도 여수시 좌수영로 1, 2층 (서교동)",127.7274785,34.7407408
여수한국병원,병원,전남,360500,여수시,"전라남도 여수시 여천체육공원길 10,  (신기동)",127.6749639,34.7612841
여수한방한의원,한의원,전남,360500,여수시,"전라남도 여수시 봉산남8길 14, 2층 (봉산동)",127.7229789,34.731295
여수항장외과의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 173, 2층, 4층 (여서동)",127.7006514,34.7488484
