요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
류마부산김승영내과의원,의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 197, (초량동)",129.0392211,35.1151156
류마앤내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 259, 동호 디시티 4층 (낙민동)",129.0876941,35.2012313
류마이준희내과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 785, 3층 (부전동)",129.0574677,35.1581247
류마이지내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 반여로41번길 54, 꿈의메디컬 3, 4층 (반여동)",129.1189716,35.1975199
류마조인트내과의원,의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 383, 4층 (수정동, 메디칼센터)",129.0490939,35.1295419
류마참내과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 240-1, 5층 (대연동, 이지스퀘어빌딩)",129.0930379,35.1349339
류마통내과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 2027, 새생명빌딩 3층 (남산동)",129.0921098,35.2654608
류마편한내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 160, 지하1, 지상3층 (온천동)",129.0773947,35.2043683
류비뇨의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 930, 3층 (양정동)",129.0714814,35.1727193
류상효신경과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 240, 정성약국 2층 (대연동)",129.0928712,35.1349234
류승주한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 28, 2층 202호 (우동)",129.1327004,35.1663585
류인열내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로359번길 62, (안락동)",129.0996521,35.2004849
류정신건강의학과 의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 447, 6층 (하단동)",128.9695128,35.1048195
류청창앤이희정정형외과소아청소년과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 당감로 38, 2,3,4층 (당감동)",129.0394835,35.1650565
류청치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로1929번길 11, 4층 (구서동, 유림빌딩)",129.0904968,35.2563064
르네상스의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 244, 2층 (수안동, 신동빌딩)",129.0856935,35.2011751
르노코리아부속의원,의원,부산,210012,부산강서구,"부산광역시 강서구 르노삼성대로 61, (신호동)",128.8832153,35.095408
리네이처의원,의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 21, 3층 (사직동)",129.0602486,35.1977084
리노보의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 25, 삼한개발주식회사 6층 (부전동)",129.0572817,35.1529575
리뉴미피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 769, ABC메디컬센터 3,6층 (부전동)",129.0557793,35.1580057
리더스차치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 1727, (부곡동)",129.0921434,35.2385973
리더스치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 254, 402호 (명지동)",128.9205491,35.0976878
리더스치과의원,치과의원,부산,210006,부산서구,"부산광역시 서구 대영로 54, 3층,6층 (서대신동1가, 대신메디컬센터)",129.0173389,35.1096821
리더스치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 20, (덕천동)",129.0072857,35.2103496
리베라치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로29번길 26, 4층 (중동, 해운빌딩)",129.1619558,35.1622657
리본마취통증의학과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 323, 태강프라자 2층 202호 (대연동)",129.1010282,35.1382148
리샘한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 747, 그린메디컬센터 4층 (부전동)",129.0600126,35.1593889
리셋치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 753, 부전동 메디컬센터 12,13층 (부전동)",129.0540228,35.1579516
리스본병원,병원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1090, 프라임시티 9~11, 13층 일부호 (연산동)",129.0810539,35.184791
리안산부인과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 222, 5층 (수안동)",129.0833198,35.2016245
리안성모안과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 650, 201동 401호 (우동)",129.1613426,35.1646577
리안성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 57, 3,4층 (부전동)",129.0575658,35.155795
리앤박정신건강의학과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1114, (연산동, 4층 일부)",129.0816702,35.1870461
리앤치과의원,치과의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 517, (범일동)",129.0562134,35.139427
리앤킴이비인후과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 248, 우리메디칼센터 5층 (괴정동)",128.9898938,35.0995551
리엔하이피부과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 624, (우동)",129.1592545,35.1635728
리오라여성의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 736, 3,6,7층 (부전동)",129.0599753,35.1582541
리오성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로66번길 34, 3,4층 (부전동)",129.0565417,35.1557462
리온의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 364, 6층 (대연동)",129.1053498,35.1394227
리우내과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1085, 오오빌딩 3층 (연산동)",129.0803159,35.184889
리저브성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 64, 청석빌딩 2층 (부전동)",129.0580718,35.1564715
리젠재활의학과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 413, 3~4층 (우동)",129.1409576,35.1671171
리젤마취통증의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 22-1, 라이프빌리지 5,6층 (부전동)",129.0576686,35.1599048
리조이스치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 630, 5층 (광안동)",129.1142523,35.1617709
리쥬미의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1107, 9층 (연산동)",129.0809947,35.1866707
리쥬브의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1003호 (우동)",129.132947,35.1669544
리쥬브포맨의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 747, 2층 (부전동)",129.0600126,35.1593889
리즈김상식안과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 18, 금샘빌딩 5층 (덕천동)",129.0071035,35.2103352
리즈온의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 783, 15층 (부전동)",129.0572367,35.15799
리즈의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 302호 (우동)",129.132947,35.1669544
리즈인여성의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 22-1, 라이프빌리지 7~9층 (부전동)",129.0576686,35.1599048
리즈정신건강의학과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 182-1, (대연동, 리즈메디칼4층)",129.0865615,35.1345804
리치치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로 27, (중동)",129.1608933,35.1617604
리치치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 연수로315번길 16, 403-405호 (망미동, 더샵파크리치상가)",129.1065824,35.1733812
리팅성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 177, 에이플러스에셋부산빌딩 2,3층 (범천동)",129.0589004,35.1458009
리플란트치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 698, 5층 (부전동, 동강빌딩)",129.0594774,35.1550341
릴리프여성의원,의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 200, 엠시티빌딩 9층 (괘법동)",128.9846023,35.1629712
마더즈의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 222, 9~15층 (수안동)",129.0833198,35.2016245
마디사랑정형외과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 24, 2층 (연산동)",129.0860253,35.1769359
마디튼튼프롤러의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 182-1, (대연동)",129.0865615,35.1345804
마디호한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 선수촌로 94, 대룡빌딩 302호 (반여동)",129.1195631,35.2021038
마리나메디컬의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대해변로 154, 5층 (우동)",129.1485263,35.1581115
마리나웰치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대해변로 117, 상가동 2층 207호 (우동, 대우마리나1차아파트)",129.146599,35.1603177
마리나정형외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 아랫반송로 12, 6~9층 (반송동)",129.1471653,35.2253583
마리안여성의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 17, 6층 (덕천동)",129.006946,35.2107578
마리여성의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 297, 동남CATV 4층 (대연동)",129.0986524,35.1370387
마린성형외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로29번길 32, 3층 (중동, 해운대빌딩)",129.1621275,35.1623863
마린시티내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 701~3호 (우동, 마린파크)",129.1442096,35.15934
마린시티신경과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 601~603호 (우동, 마린파크)",129.1442096,35.15934
마린시티치과교정과치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 1605호 (우동, 마린파크)",129.1442096,35.15934
마린안과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 707~9호 (우동, 마린파크)",129.1442096,35.15934
마린플란트치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 194, 괘법동 메디컬센터 4,5,6,7층 (괘법동)",128.9847721,35.1625689
마린한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 마린파크 714~5호 (우동)",129.1442096,35.15934
마스터영상의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 19, 1층 일부, 2층, 10층, 12층 일부 (부전동)",129.0573082,35.159495
마음소아청소년과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 아시아드대로 79, 5층 일부호 (거제동)",129.0669549,35.1915766
마음에청진기가정의학과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 243, 302호 (명지동)",128.9195119,35.098413
마음연정신건강의학과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1091, 제세빌딩 13층 1301호 (연산동)",129.0806502,35.1854186
마음온정신건강의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 10-1, (부전동)",129.0583766,35.1590602
마음웰치과의원,치과의원,부산,210008,부산중구,"부산광역시 중구 구덕로 40, 10층 (남포동2가)",129.0315676,35.0984623
마음의정원 정신건강의학과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 152, 3층 303호 (온천동)",129.0766381,35.2046475
마음인정신건강의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 707, 10층 (부전동)",129.0588017,35.1558472
마음청한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 695, 1층 (수영동)",129.1156407,35.1677092
마음튼튼정신건강의학과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 194, 괘법동 메디컬센터 9층 (괘법동)",128.9847721,35.1625689
마음편안한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 연수로 214, 3층 (연산동)",129.0939979,35.1734705
마이본정형외과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 43, 복음항외과빌딩 3층 (덕천동)",129.009647,35.2114478
마이비한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 반송로339번길 2, (명장동,2층)",129.1035632,35.2098239
마이비한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 엄궁북로 19, 2층 (엄궁동)",128.9726281,35.1286479
마이플한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로691번길 5, 4, 6(일부)층 (부전동)",129.0586786,35.1542912
마인드풀정신건강의학과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 699, 8층 801호 (수영동, 수영동디온플레이스)",129.1158563,35.1678979
마주봄치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 269, 202~204호 (명지동)",128.92243,35.0981159
만덕속시원내과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕1로10번길 2, 2,3층 (만덕동)",129.0365123,35.2142176
만덕연세비앤이치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 만덕1로 34, (만덕동)",129.0338694,35.2144719
만덕치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 덕천로 310, 4층 (만덕동)",129.0378073,35.2092841
만덕탑치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 만덕3로 58, 5층 (만덕동)",129.0292985,35.2109846
만덕한의원,한의원,부산,210005,부산북구,"부산광역시 북구 은행나무로 13, 2층 (만덕동)",129.0376293,35.2082797
만세한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 서부곡로 2, 1층 (부곡동)",129.0915406,35.225959
만제한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 백양관문로 3, (개금동)",129.0311601,35.1594433
맑고고운의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 650, 201동 501호 일부호 (우동, 해운대 센트럴 푸르지오)",129.1612447,35.164601
맑은누리한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로237번길 23, 1층,2층일부,3층 (수안동)",129.0851749,35.2026442
맑은미소치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로 945, 2층 (모라동)",128.9915338,35.1906074
맑은샘가정의학과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 식물원로39번길 26, 101,201호 (장전동)",129.0836169,35.2236518
맑은샘내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 윗반송로 68, 2층 (반송동)",129.1570485,35.2301295
맑은샘이비인후과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 230, 산양타워 5층 503호 (명지동)",128.9178871,35.0979175
맑은솔이비인후과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 260, 백리명가 2층 211호 (대연동)",129.0952329,35.1351378
맑은숨이비인후과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 601호, 602-1호 (중동)",129.1682073,35.165667
맑은숲고든몸한의원,한의원,부산,210005,부산북구,"부산광역시 북구 화명대로 40, 현천휴먼 타워 3층, 6층 (화명동)",129.0123598,35.234456
맑은숲구구팔한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 697, 홍인빌딩 3,4층 (수영동)",129.1157246,35.1678201
맑은유비뇨기과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 낙동대로 786, 502호 (엄궁동)",128.9720865,35.1307295
맑은의원,의원,부산,210005,부산북구,"부산광역시 북구 화명신도시로 127, 7층 (화명동)",129.0106119,35.2353428
맑은이비인후과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 동평로 108-1, 백양메디컬센터 2층 202호 (당감동)",129.0413744,35.1656564
맑은정신건강의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1392, (하단동)",128.9638445,35.1058699
맑은피부과의원,의원,부산,210006,부산서구,"부산광역시 서구 보수대로 9, 2층 201호 (충무동1가)",129.0249139,35.0976617
맑을청한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 광서로 4, 2층 (광안동)",129.1140508,35.1641078
맘모스소아청소년과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로155번길 19, 2층 202호 (온천동)",129.0770949,35.2057897
맘모스의원,의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 325-1, 1층 (청학동)",129.0615904,35.0967401
맘편한내과의원,의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1202, (덕천동)",129.005941,35.2097118
맘편한정신건강의학과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 명륜로 90, 호원메디컬 5층 (수안동)",129.0840935,35.2022612
매그넘의원,의원,부산,210003,부산동래구,"부산광역시 동래구 중앙대로 1523, SK HUB SKY 2층 A2-14일부, A2-15~17전체호 (온천동)",129.0855308,35.2208431
매일본정형외과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 219, 마노 2,3,6층 (명륜동)",129.0832741,35.2023046
매일여는한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 254, 시온플라자 2층 201호 (명지동)",128.9205491,35.0976878
맥치과의원 명지점,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제5로 42, 동진빌딩 5층 (명지동)",128.9202536,35.0976753
맥피부과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 209, (괴정동)",128.9939322,35.1001185
맥한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대해변로 83, 404호 (우동, 경남마리나상가)",129.1423237,35.1616441
맨앤우먼비뇨의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면문화로 8, 8층 (부전동, 목원빌딩)",129.0578741,35.1586762
맨즈업남성의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 781-1, 2층 (부전동)",129.0571179,35.1580275
맨하탄치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 1717, (부곡동)",129.0919971,35.2377556
메가마취통증의학과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 197, 메가마트 동래점 2층 일부호 (명륜동)",129.0811356,35.2046412
메드윌병원,병원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 1951, (구서동, 메드월병원)",129.0909617,35.2585111
메디스치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 295, 4층 (대연동)",129.0983236,35.1369934
메디스치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 783, 7층 (부전동)",129.0572367,35.15799
메디스치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 710, 2층 (광안동)",129.1170529,35.1677479
메디신마취통증의학과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 400, 3층 (남천동)",129.1072814,35.1418093
메디아트의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 304, 4층 401호 일부호 (대연동, 대승타워)",129.0995214,35.1367995
메디오의원,의원,부산,210006,부산서구,"부산광역시 서구 충무대로 8, 2,3층 233,307-3,307-5호 (암남동, 기산비치타운)",129.0164834,35.0764184
메디우먼여성의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 602, 해피투모로우마린 2, 4, 5층 (우동)",129.1572157,35.162224
메디칼1307의원,의원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 용수로 10, 2,3층",129.1797922,35.325539
메디칼마취통증의학과신경외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 767-1, 12층 (부전동, 원광메디칼센타)",129.0556427,35.1580254
메디칼안과의원,의원,부산,210001,부산남구,"부산광역시 남구 동명로 137, 2층 (용호동, 원진빌딩)",129.1118871,35.119862
메디칼이비인후과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 767-1, (부전동)",129.0556427,35.1580254
메디칼치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 767, 9층 (부전동, 서면메디칼센터)",129.0555001,35.1580587
메디칼항외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 767-1, (부전동)",129.0556427,35.1580254
메디컬블룸한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 602호 (우동)",129.132947,35.1669544
메디포맨남성의원,의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 190, (범천동)",129.0599648,35.1469534
메리놀의원,의원,부산,210004,부산진구,"부산광역시 부산진구 당감서로 87, (당감동)",129.036538,35.16821
메리놀피부과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 금강공원로 5, 2층 (온천동)",129.0837259,35.2181668
메리트치과의원,치과의원,부산,210008,부산중구,"부산광역시 중구 흑교로 6, 2층 (부평동2가)",129.0252799,35.0999237
메이성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 66, 5,6층 (부전동)",129.0580143,35.1566177
메이준피부과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 반송로 89, 3층 301호 (연산동)",129.0882978,35.1915381
메이퓨어의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 16, 8층 (덕천동)",129.0068772,35.2102434
메타한방병원,한방병원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 653, DR에코시티 2~4층, 5층 일부 (부전동)",129.058863,35.150977
메트로성모안과의원,의원,부산,210001,부산남구,"부산광역시 남구 분포로 113, 1005동 5층 1호 (용호동, 엘지메트로시티아파트)",129.109571,35.129786
메트로적추병원,병원,부산,210014,부산수영구,"부산광역시 수영구 수영로 390-1, (남천동)",129.1075375,35.141148
멘파워비뇨기과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 472, 보문빌딩 8층 (개금동)",129.0236035,35.1529246
멜비유의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 28, 203호 (우동)",129.1327004,35.1663585
명가한의원,한의원,부산,210001,부산남구,"부산광역시 남구 수영로 220, (대연동, (1,2층))",129.0906672,35.1348204
명륜편한내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 시실로24번길 5, 2층 (명륜동)",129.0864026,35.2164418
명륜한의원 동래점,한의원,부산,210003,부산동래구,"부산광역시 동래구 명륜로 104-1, 2,3층 (명륜동)",129.0833609,35.2033023
명문부부치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 과정로 286, (연산동)",129.096268,35.1884754
명성 치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 665, 3층 (광안동, 송파지오스V)",129.1143736,35.1651225
명성마취통증의학과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 반송로 21, 4층 (연산동)",129.0832027,35.1875585
명성부부치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 동성로 115, (전포동)",129.0661788,35.1599426
명성의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영성로 33-1, (수영동)",129.1162194,35.1702405
명성정형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 208, (초읍동)",129.0491503,35.174648
명성치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 장림번영로 40, 4층 (장림동, 장림동메디칼)",128.9697485,35.0804772
명성치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 120-1, 5층 (부곡동)",129.0920669,35.2265791
명성한의원,한의원,부산,210008,부산중구,"부산광역시 중구 대청로 133, (동광동4가)",129.0344415,35.1029763
명성한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 온천장로 131, 2층 (장전동)",129.0849861,35.2223453
명세한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 동성로 115, (전포동)",129.0661788,35.1599426
명신한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 여고로 109-2, 1,2층 (사직동)",129.0750265,35.1985147
명아치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 1937, 5층 (구서동)",129.0910578,35.2573214
명의한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 명륜로 209, (명륜동)",129.0827898,35.2125113
명이비인후과의원,의원,부산,210001,부산남구,"부산광역시 남구 못골로12번길 84, (대연동)",129.0884339,35.1352795
명이비인후과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 399, (당리동)",128.9744126,35.1030852
명인내과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 낙동대로 790, 6층 (엄궁동)",128.972435,35.1310308
명인당한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 474, 3층 (개금동)",129.0237744,35.1528352
명인당한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 수림로20번길 36, 2동 3~4층 (부곡동)",129.0907349,35.2415092
명인마취통증의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1389, 4,5층 (하단동)",128.9638146,35.106575
명인이플란트치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 223, 삼창빌딩 1층 (대연동)",129.0909037,35.1352897
명인한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 하신번영로 183, (신평동)",128.9601688,35.0986864
명인한의원,한의원,부산,210002,부산동구,"부산광역시 동구 망양로 940, (범일동)",129.0530397,35.1415376
명작의원,의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 읍내로 107, 정림빌딩 2층",129.2160113,35.2452692
명장치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 서동중심로 4, (명장동)",129.1042034,35.2101277
명장한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 명장로 48, 명장1동 새마을금고 3층 (명장동)",129.1059968,35.2046199
명제한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로108번길 16, 명제한의원 1,2,3층 (온천동)",129.0723209,35.2059134
명지365다나슬한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 230, 5층 501,502호 (명지동)",128.9178871,35.0979175
명지내과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제2로 29, 성광타워 201,301~304,401~404,1002~1003호 (명지동)",128.9067902,35.094147
명지더나음한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제5로 42, 동진빌딩 402호 (명지동)",128.9202536,35.0976753
명지더봄안과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티11로 74, 601,602호 (명지동)",128.9040357,35.0840454
명지맑은피부과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 229, 부산명지지구아이메디컬 5층 501,502호 (명지동)",128.917995,35.0985822
명지명인한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 69, 105호 (명지동)",128.9039406,35.082798
명지바른 신경외과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 242, 씨에스프라자 2층 201,202호 (명지동)",128.9191968,35.0978011
명지베스트성형외과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제2로28번길 3, 3층 302,303,304,305호 (명지동)",128.9076702,35.0940846
명지성모안과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 245, 명지뉴타워복합상가 6층 602,603,604호 (명지동)",128.9198442,35.0984094
명지아동병원,병원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 240, 402,501,601호 (명지동, 국제메디칼빌딩)",128.9188877,35.0978297
명지어린이치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 64, 7층 701호 (명지동)",128.9032461,35.083286
명지엘치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 230, 403,404호 (명지동)",128.9178871,35.0979175
명지웰마취통증의학과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제2로28번길 3, 동건프라자 6층 603, 604, 605호 (명지동)",128.9076702,35.0940846
명지이비인후과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 245, 5층 502호 (명지동, 명지뉴타워)",128.9198442,35.0984094
